SMILES,Formula,Exact_Mol_Wt,Iso_Wts,Mult
C1([H])C([H])([H])C([H])([H])C2([H])C([H])(C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C23[H])[C@@](C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C1[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C1([H])C([H])([H])C([H])([H])C2([H])C([H])(C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C23[H])[C@@](C([H])([H])[H])C([H])([H])C([H])[C@]([H])(O[H])C1([H])[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C1([H])C([H])([H])C([H])([H])C2([H])C([H])(C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])C23[H])[C@@](C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C1([H])[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C1([H])C([H])([H])C([H])([H])C2C([H])(C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C23[H])[C@@](C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C1([H])[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C1([H])C([H])([H])C([H])([H])C2([H])C([H])(C([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C23[H])[C@@](C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C1([H])[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C1([H])C([H])([H])C([H])C2([H])C([H])(C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C23[H])[C@@](C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C1([H])[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C1([H])C([H])C([H])([H])C2([H])C([H])(C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C23[H])[C@@](C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C1([H])[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
[C@@]([H])C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])C([H])(C([H])[H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C21[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@]([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4C(=O)C([H])([H])C([H])([H])C4([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C18H26O,258.1983654520001,"258.19836545922, 259.20172029442, 260.20507512962",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])(C([H])([H])C([H])[H])C([H])(C3([H])C([H])([H])C([H])([H])C(=O)[C@]3C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@](C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@@](C(=O)C([H])[H])(C([H])([H])[H])C([H])(C([H])[H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])(C([H])[H])C([H])(C3([H])C([H])([H])C([H])([H])C(=O)[C@]3(C([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C3[H])C([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@@](C(=O)C([H])([H])C([H])[H])(C([H])([H])[H])C([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])C([H])(C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])[H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C3([H])C([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@@]([H])(C([H])[H])C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@]1(C([H])[H])C([H])([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@]1([H])C([H])([H])C([H])[C@@](C([H])([H])[H])(C2([H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C3([H])C2([H])C([H])([H])C([H])[H])C([H])([H])C1([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@]([H])(C([H])[H])C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])C([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C21[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@@]1([H])C([H])([H])C([H])([H])[C@](C([H])([H])[H])(C2([H])C([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C2([H])[H])C([H])(C([H])([H])C([H])[H])C1([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@@]1([H])C([H])([H])C([H])([H])[C@](C([H])([H])[H])(C2([H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C3([H])C2([H])C([H])[H])C([H])(C([H])[H])C1([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C4([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C4([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H29O,273.2218405480005,"273.22184055603003, 274.22519539123005, 275.22855022643",2
O,O,15.99491462,15.9949146202,2
[C@@]1C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C4([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])C([H])([H])C4([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4(C([H])[H])C(=O)C([H])([H])C([H])([H])C4([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C4([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C4C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C4([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])([H])C([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C4([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C(C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C32[H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@]1([H])C([H])C2([H])C([H])([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C(=O)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C4([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])C4([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C4([H])C3C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C4([H])C3([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C4([H])C3([H])C([H])C([H])([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C4([H])C3([H])C([H])([H])C([H])C2([H])C1([H])[H],C19H28O,272.2140155160005,"272.21401552376, 273.21737035896, 274.22072519416",2
C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])C([H])(C([H])[H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C21[H],C18H28O,260.21401551600013,"260.21401552376, 261.21737035896, 262.22072519415997",2
[C@@]([H])O[H],CH2O,30.010564684,"30.01056468474, 31.01391951994",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C18H27O2,275.20110510400053,"275.20110511169, 276.20445994689004, 277.20781478209",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])(C2([H])C([H])([H])C([H])([H])C(=O)[C@]2C([H])([H])[H])C([H])(C([H])([H])C([H])[H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C([H])C([H])([H])C([H])([H])C(=O)[C@@](C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C([H])(C([H])[H])[C@](C(=O)C([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])(C2([H])C([H])([H])C([H])([H])C(=O)[C@]2(C([H])[H])C([H])([H])[H])C([H])(C([H])[H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])C([H])(C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C2[H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C([H])[C@](C(=O)C([H])([H])C([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])(C2([H])C([H])([H])C([H])([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])[H])C([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])C2([H])C([H])([H])C([H])([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@]1(C([H])[H])C([H])([H])[H],C17H26O,246.198365452,"246.19836545922, 247.20172029442003, 248.20507512962",2
C([H])([H])[C@]([H])O[H],C2H4O,44.026214748,"44.02621474928, 45.02956958448",2
C([H])([H])C([H])[C@](C([H])([H])[H])(C([H])([H])C([H])([H])[C@]([H])O[H])C1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C2([H])C1([H])C([H])([H])C([H])[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C18H28O2,276.20893013600056,"276.20893014396, 277.21228497916, 278.21563981436",2
C([H])([H])C([H])(C([H])([H])C([H])[H])[C@](C([H])([H])[H])(C([H])([H])C([H])([H])[C@]([H])O[H])C1([H])C([H])C2([H])C([H])([H])C([H])([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C([H])(C([H])[H])[C@](C([H])([H])[H])(C([H])([H])C([H])([H])[C@]([H])O[H])C1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C2([H])C1([H])C([H])[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O,C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])([H])C([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C1([H])C([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C(=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])O[H],C19H29O2,289.2167551680008,"289.21675517623004, 290.22011001143005, 291.22346484663",2
C([H])([H])C([H])([H])[C@]1(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])[C@]3C(=O)C([H])([H])C([H])([H])C3([H])C2([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])O[H],C18H27O2,275.20110510400053,"275.20110511169, 276.20445994689004, 277.20781478209",2
C([H])([H])C([H])([H])[C@]1(C([H])([H])[H])C([H])(C([H])([H])C([H])[H])C([H])(C2([H])C([H])([H])C([H])([H])C(=O)[C@]2C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C([H])([H])[C@]1(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])[C@](C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C([H])C2([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C([H])([H])[C@]1(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])[C@@](C(=O)C([H])[H])(C([H])([H])[H])C([H])(C([H])[H])C2([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C([H])([H])[C@]1(C([H])([H])[H])C([H])(C([H])[H])C([H])(C2([H])C([H])([H])C([H])([H])C(=O)[C@]2(C([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C([H])([H])[C@]1(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C2[H])C([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C([H])([H])[C@]1(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])[C@@](C(=O)C([H])([H])C([H])[H])(C([H])([H])[H])C([H])C2([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C([H])([H])[C@]1(C([H])([H])[H])C([H])C([H])(C2([H])C([H])([H])C([H])([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
C([H])([H])C([H])([H])[C@]1(C([H])([H])[H])C([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C2([H])C([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[C@@]([H])O[H],C19H30O2,290.22458020000084,"290.2245802085, 291.22793504370003, 292.2312898789",2
